 DNS: es -> IP: 
 DNS: ko -> IP: 
 DNS: jv -> IP: 
 DNS: pt -> IP: 
 DNS: news.shopify.com/informations -> IP: 172.66.40.152
 DNS: go.shop.app/SCTrB7jNx5 -> IP: 52.52.209.148
 DNS: www.youtube.com/c/ShopifyFrançais -> IP: 142.251.10.136
 DNS: www.facebook.com/ShopifyJP -> IP: 157.240.218.35
 DNS: go.shop.app/G3jgtge6Kxb -> IP: 13.57.119.204
 DNS: help.shopify.com/ja/ -> IP: 34.67.155.182
 DNS: help.shopify.com/ja/questions -> IP: 34.67.155.182
 DNS: help.shopify.com/da/ -> IP: 34.67.155.182
 DNS: www.shopify.com/editions/summer2023 -> IP: 185.146.173.20
 DNS: twitter.com/ShopifyJP -> IP: 104.244.42.129
 DNS: help.shopify.com/nl/ -> IP: 34.67.155.182
 DNS: partners.shopify.com/signup/developer -> IP: 185.146.173.20
 DNS: ux.shopify.com/ -> IP: 52.4.145.119
 DNS: investors.shopify.com/news -> IP: 162.159.129.11
 DNS: help.shopify.com/da -> IP: 34.67.155.182
 DNS: community.shopify.com/c/comunidade -> IP: 3.160.188.81
 DNS: apps.shopify.com/inbox -> IP: 185.146.173.20
 DNS: help.shopify.com/es/ -> IP: 34.67.155.182
 DNS: linkpop.com/de -> IP: 185.146.173.20
 DNS: community.shopify.com/c/Comunidade -> IP: 3.160.188.81
 DNS: go.shop.app/wo8eeBR6Kxb -> IP: 13.57.119.204
 DNS: zh.shopify.com -> IP: 185.146.173.20
 DNS: quotient.com/press -> IP: 141.193.213.21
 DNS: community.shopify.com/c/communaut -> IP: 3.160.188.85
 DNS: www.sedar.com/ -> IP: 66.22.26.189
 DNS: help.shopify.com/de/questions -> IP: 34.67.155.182
 DNS: investors.shopify.com/Governance/Board -> IP: 162.159.129.11
 DNS: linkpop.com/fr -> IP: 185.146.173.20
 DNS: investors.shopify.com/resources/email -> IP: 162.159.129.11
 DNS: investors.shopify.com/media -> IP: 162.159.129.11
 DNS: events.shopify.com/espanol -> IP: 54.84.134.174
 DNS: linkpop.com/ja -> IP: 185.146.173.20
 DNS: investors.shopify.com/stock -> IP: 162.159.129.11
 DNS: help.shopify.com/it/questions -> IP: 34.67.155.182
 DNS: partners.shopify.com/organizations -> IP: 185.146.173.20
 DNS: community.shopify.com/c/Community -> IP: 3.160.188.103
 DNS: linkpop.com/pt -> IP: 185.146.173.20
 DNS: community.shopify.com/c/Communauté -> IP: 3.160.188.55
 DNS: www.shopify.cn/privacy -> IP: 61.243.158.136
 DNS: community.shopify.com/c/community -> IP: 3.160.188.55
 DNS: linkpop.com/es -> IP: 185.146.173.20
 DNS: linkpop.com/it -> IP: 185.146.173.20
 DNS: www.pinterest.com/shopifyjp/ -> IP: 23.220.172.223
 DNS: www.shopify.cn/payment -> IP: 61.54.7.112
 DNS: investors.shopify.com/resources/default.aspx -> IP: 162.159.129.11
 DNS: www.shopify.cn/product -> IP: 61.54.7.107
 DNS: www.shopify.cn/about -> IP: 61.243.158.136
 DNS: www.shopify.cn/case -> IP: 61.243.158.136
 DNS: www.shopify.cn/contact -> IP: 115.56.90.77
 DNS: www.shopify.cn/pricing -> IP: 61.54.7.127
 DNS: www.shopify.cn/terms -> IP: 61.243.158.136
 DNS: www.beian.gov.cn/portal/registerSystemInfo -> IP: 127.0.0.1
 DNS: www.shopify.cn/blog -> IP: 113.207.69.190
 DNS: www.shopify.cn/sitemap -> IP: 61.243.158.204
 DNS: www.shopify.cn/partners -> IP: 61.54.7.112
 DNS: www.shopify.cn/competitor -> IP: 61.243.158.136
 DNS: none.h5.xeknow.com/st/1BStOD5bM -> IP: 202.56.174.12
 DNS: beian.miit.gov.cn/ -> IP: 42.202.155.215
